slot_id,doctor_id,clinic_id,specialty_id,slot_start,slot_end,slot_date,slot_hour,weekday_name,is_available
6454,18,3,4,2025-06-19 11:00:00,2025-06-19 11:45:00,2025-06-19,11,Thursday,1
6455,18,3,4,2025-06-19 16:00:00,2025-06-19 16:45:00,2025-06-19,16,Thursday,1
6456,21,2,5,2025-06-19 08:00:00,2025-06-19 08:30:00,2025-06-19,8,Thursday,1
6457,21,2,5,2025-06-19 10:00:00,2025-06-19 10:30:00,2025-06-19,10,Thursday,1
6458,21,2,5,2025-06-19 13:00:00,2025-06-19 13:30:00,2025-06-19,13,Thursday,1
6459,21,2,5,2025-06-19 15:00:00,2025-06-19 15:30:00,2025-06-19,15,Thursday,1
6460,23,1,6,2025-06-19 08:00:00,2025-06-19 08:30:00,2025-06-19,8,Thursday,1
6461,23,1,6,2025-06-19 09:00:00,2025-06-19 09:30:00,2025-06-19,9,Thursday,1
6462,23,1,6,2025-06-19 14:00:00,2025-06-19 14:30:00,2025-06-19,14,Thursday,1
6463,24,2,6,2025-06-19 09:00:00,2025-06-19 09:30:00,2025-06-19,9,Thursday,1
6464,24,2,6,2025-06-19 10:00:00,2025-06-19 10:30:00,2025-06-19,10,Thursday,1
6465,24,2,6,2025-06-19 13:00:00,2025-06-19 13:30:00,2025-06-19,13,Thursday,1
6466,24,2,6,2025-06-19 15:00:00,2025-06-19 15:30:00,2025-06-19,15,Thursday,1
6467,26,4,6,2025-06-19 08:00:00,2025-06-19 08:30:00,2025-06-19,8,Thursday,1
6468,26,4,6,2025-06-19 10:00:00,2025-06-19 10:30:00,2025-06-19,10,Thursday,1
6469,26,4,6,2025-06-19 15:00:00,2025-06-19 15:30:00,2025-06-19,15,Thursday,1
6470,28,2,7,2025-06-19 09:00:00,2025-06-19 09:45:00,2025-06-19,9,Thursday,1
6471,28,2,7,2025-06-19 10:00:00,2025-06-19 10:45:00,2025-06-19,10,Thursday,1
6472,28,2,7,2025-06-19 13:00:00,2025-06-19 13:45:00,2025-06-19,13,Thursday,1
6473,28,2,7,2025-06-19 15:00:00,2025-06-19 15:45:00,2025-06-19,15,Thursday,1
6474,31,1,8,2025-06-19 08:00:00,2025-06-19 08:30:00,2025-06-19,8,Thursday,1
6475,31,1,8,2025-06-19 15:00:00,2025-06-19 15:30:00,2025-06-19,15,Thursday,1
6476,31,1,8,2025-06-19 16:00:00,2025-06-19 16:30:00,2025-06-19,16,Thursday,1
6477,33,3,8,2025-06-19 10:00:00,2025-06-19 10:30:00,2025-06-19,10,Thursday,1
6478,33,3,8,2025-06-19 11:00:00,2025-06-19 11:30:00,2025-06-19,11,Thursday,1
6479,33,3,8,2025-06-19 14:00:00,2025-06-19 14:30:00,2025-06-19,14,Thursday,1
6480,33,3,8,2025-06-19 16:00:00,2025-06-19 16:30:00,2025-06-19,16,Thursday,1
6481,2,2,1,2025-06-20 09:00:00,2025-06-20 09:45:00,2025-06-20,9,Friday,1
6482,2,2,1,2025-06-20 10:00:00,2025-06-20 10:45:00,2025-06-20,10,Friday,1
6483,2,2,1,2025-06-20 14:00:00,2025-06-20 14:45:00,2025-06-20,14,Friday,1
6484,7,3,2,2025-06-20 10:00:00,2025-06-20 10:45:00,2025-06-20,10,Friday,1
6485,7,3,2,2025-06-20 11:00:00,2025-06-20 11:45:00,2025-06-20,11,Friday,1
6486,7,3,2,2025-06-20 13:00:00,2025-06-20 13:45:00,2025-06-20,13,Friday,1
6487,7,3,2,2025-06-20 14:00:00,2025-06-20 14:45:00,2025-06-20,14,Friday,1
6488,9,4,2,2025-06-20 08:00:00,2025-06-20 08:45:00,2025-06-20,8,Friday,1
6489,9,4,2,2025-06-20 09:00:00,2025-06-20 09:45:00,2025-06-20,9,Friday,1
6490,9,4,2,2025-06-20 10:00:00,2025-06-20 10:45:00,2025-06-20,10,Friday,1
6491,10,1,3,2025-06-20 08:00:00,2025-06-20 08:30:00,2025-06-20,8,Friday,1
6492,10,1,3,2025-06-20 14:00:00,2025-06-20 14:30:00,2025-06-20,14,Friday,1
6493,10,1,3,2025-06-20 16:00:00,2025-06-20 16:30:00,2025-06-20,16,Friday,1
6494,12,2,3,2025-06-20 09:00:00,2025-06-20 09:30:00,2025-06-20,9,Friday,1
6495,12,2,3,2025-06-20 11:00:00,2025-06-20 11:30:00,2025-06-20,11,Friday,1
6496,12,2,3,2025-06-20 13:00:00,2025-06-20 13:30:00,2025-06-20,13,Friday,1
6497,12,2,3,2025-06-20 15:00:00,2025-06-20 15:30:00,2025-06-20,15,Friday,1
6498,14,4,3,2025-06-20 08:00:00,2025-06-20 08:30:00,2025-06-20,8,Friday,1
6499,14,4,3,2025-06-20 11:00:00,2025-06-20 11:30:00,2025-06-20,11,Friday,1
6500,14,4,3,2025-06-20 13:00:00,2025-06-20 13:30:00,2025-06-20,13,Friday,1
6501,15,1,4,2025-06-20 10:00:00,2025-06-20 10:45:00,2025-06-20,10,Friday,1
6502,15,1,4,2025-06-20 11:00:00,2025-06-20 11:45:00,2025-06-20,11,Friday,1
6503,15,1,4,2025-06-20 13:00:00,2025-06-20 13:45:00,2025-06-20,13,Friday,1
6504,15,1,4,2025-06-20 15:00:00,2025-06-20 15:45:00,2025-06-20,15,Friday,1
6505,17,2,4,2025-06-20 08:00:00,2025-06-20 08:45:00,2025-06-20,8,Friday,1
6506,17,2,4,2025-06-20 11:00:00,2025-06-20 11:45:00,2025-06-20,11,Friday,1
6507,17,2,4,2025-06-20 14:00:00,2025-06-20 14:45:00,2025-06-20,14,Friday,1
6508,17,2,4,2025-06-20 15:00:00,2025-06-20 15:45:00,2025-06-20,15,Friday,1
6509,19,4,4,2025-06-20 10:00:00,2025-06-20 10:45:00,2025-06-20,10,Friday,1
6510,19,4,4,2025-06-20 15:00:00,2025-06-20 15:45:00,2025-06-20,15,Friday,1
6511,19,4,4,2025-06-20 16:00:00,2025-06-20 16:45:00,2025-06-20,16,Friday,1
6512,20,1,5,2025-06-20 08:00:00,2025-06-20 08:30:00,2025-06-20,8,Friday,1
6513,20,1,5,2025-06-20 11:00:00,2025-06-20 11:30:00,2025-06-20,11,Friday,1
6514,20,1,5,2025-06-20 14:00:00,2025-06-20 14:30:00,2025-06-20,14,Friday,1
6515,20,1,5,2025-06-20 16:00:00,2025-06-20 16:30:00,2025-06-20,16,Friday,1
6516,22,4,5,2025-06-20 08:00:00,2025-06-20 08:30:00,2025-06-20,8,Friday,1
6517,22,4,5,2025-06-20 13:00:00,2025-06-20 13:30:00,2025-06-20,13,Friday,1
6518,22,4,5,2025-06-20 14:00:00,2025-06-20 14:30:00,2025-06-20,14,Friday,1
6519,22,4,5,2025-06-20 15:00:00,2025-06-20 15:30:00,2025-06-20,15,Friday,1
6520,24,2,6,2025-06-20 08:00:00,2025-06-20 08:30:00,2025-06-20,8,Friday,1
6521,24,2,6,2025-06-20 11:00:00,2025-06-20 11:30:00,2025-06-20,11,Friday,0
6522,24,2,6,2025-06-20 15:00:00,2025-06-20 15:30:00,2025-06-20,15,Friday,1
6523,24,2,6,2025-06-20 16:00:00,2025-06-20 16:30:00,2025-06-20,16,Friday,1
6524,25,3,6,2025-06-20 08:00:00,2025-06-20 08:30:00,2025-06-20,8,Friday,1
6525,25,3,6,2025-06-20 09:00:00,2025-06-20 09:30:00,2025-06-20,9,Friday,1
6526,25,3,6,2025-06-20 10:00:00,2025-06-20 10:30:00,2025-06-20,10,Friday,1
6527,25,3,6,2025-06-20 11:00:00,2025-06-20 11:30:00,2025-06-20,11,Friday,1
6528,27,4,6,2025-06-20 09:00:00,2025-06-20 09:30:00,2025-06-20,9,Friday,1
6529,27,4,6,2025-06-20 11:00:00,2025-06-20 11:30:00,2025-06-20,11,Friday,1
6530,27,4,6,2025-06-20 15:00:00,2025-06-20 15:30:00,2025-06-20,15,Friday,1
6531,27,4,6,2025-06-20 16:00:00,2025-06-20 16:30:00,2025-06-20,16,Friday,1
6532,29,3,7,2025-06-20 08:00:00,2025-06-20 08:45:00,2025-06-20,8,Friday,1
6533,29,3,7,2025-06-20 10:00:00,2025-06-20 10:45:00,2025-06-20,10,Friday,1
6534,29,3,7,2025-06-20 15:00:00,2025-06-20 15:45:00,2025-06-20,15,Friday,1
6535,32,2,8,2025-06-20 09:00:00,2025-06-20 09:30:00,2025-06-20,9,Friday,1
6536,32,2,8,2025-06-20 11:00:00,2025-06-20 11:30:00,2025-06-20,11,Friday,1
6537,32,2,8,2025-06-20 15:00:00,2025-06-20 15:30:00,2025-06-20,15,Friday,1
6538,32,2,8,2025-06-20 16:00:00,2025-06-20 16:30:00,2025-06-20,16,Friday,1
6539,3,3,1,2025-06-23 08:00:00,2025-06-23 08:45:00,2025-06-23,8,Monday,1
6540,3,3,1,2025-06-23 11:00:00,2025-06-23 11:45:00,2025-06-23,11,Monday,1
6541,3,3,1,2025-06-23 14:00:00,2025-06-23 14:45:00,2025-06-23,14,Monday,1
6542,3,3,1,2025-06-23 15:00:00,2025-06-23 15:45:00,2025-06-23,15,Monday,1
6543,5,1,2,2025-06-23 09:00:00,2025-06-23 09:45:00,2025-06-23,9,Monday,1
6544,5,1,2,2025-06-23 11:00:00,2025-06-23 11:45:00,2025-06-23,11,Monday,1
6545,5,1,2,2025-06-23 16:00:00,2025-06-23 16:45:00,2025-06-23,16,Monday,1
6546,6,2,2,2025-06-23 11:00:00,2025-06-23 11:45:00,2025-06-23,11,Monday,1
6547,6,2,2,2025-06-23 13:00:00,2025-06-23 13:45:00,2025-06-23,13,Monday,1
6548,6,2,2,2025-06-23 15:00:00,2025-06-23 15:45:00,2025-06-23,15,Monday,1
6549,6,2,2,2025-06-23 16:00:00,2025-06-23 16:45:00,2025-06-23,16,Monday,1
6550,8,3,2,2025-06-23 09:00:00,2025-06-23 09:45:00,2025-06-23,9,Monday,1
6551,8,3,2,2025-06-23 11:00:00,2025-06-23 11:45:00,2025-06-23,11,Monday,1
6552,8,3,2,2025-06-23 13:00:00,2025-06-23 13:45:00,2025-06-23,13,Monday,1
6553,10,1,3,2025-06-23 08:00:00,2025-06-23 08:30:00,2025-06-23,8,Monday,1
6554,10,1,3,2025-06-23 09:00:00,2025-06-23 09:30:00,2025-06-23,9,Monday,1
6555,10,1,3,2025-06-23 11:00:00,2025-06-23 11:30:00,2025-06-23,11,Monday,1
6556,10,1,3,2025-06-23 14:00:00,2025-06-23 14:30:00,2025-06-23,14,Monday,1
6557,11,1,3,2025-06-23 10:00:00,2025-06-23 10:30:00,2025-06-23,10,Monday,1
6558,11,1,3,2025-06-23 11:00:00,2025-06-23 11:30:00,2025-06-23,11,Monday,1
6559,11,1,3,2025-06-23 15:00:00,2025-06-23 15:30:00,2025-06-23,15,Monday,1
6560,11,1,3,2025-06-23 16:00:00,2025-06-23 16:30:00,2025-06-23,16,Monday,1
6561,13,3,3,2025-06-23 08:00:00,2025-06-23 08:30:00,2025-06-23,8,Monday,1
6562,13,3,3,2025-06-23 10:00:00,2025-06-23 10:30:00,2025-06-23,10,Monday,1
6563,13,3,3,2025-06-23 14:00:00,2025-06-23 14:30:00,2025-06-23,14,Monday,1
6564,15,1,4,2025-06-23 08:00:00,2025-06-23 08:45:00,2025-06-23,8,Monday,1
6565,15,1,4,2025-06-23 10:00:00,2025-06-23 10:45:00,2025-06-23,10,Monday,1
6566,15,1,4,2025-06-23 16:00:00,2025-06-23 16:45:00,2025-06-23,16,Monday,1
6567,16,2,4,2025-06-23 11:00:00,2025-06-23 11:45:00,2025-06-23,11,Monday,1
6568,16,2,4,2025-06-23 13:00:00,2025-06-23 13:45:00,2025-06-23,13,Monday,1
6569,16,2,4,2025-06-23 15:00:00,2025-06-23 15:45:00,2025-06-23,15,Monday,1
6570,20,1,5,2025-06-23 11:00:00,2025-06-23 11:30:00,2025-06-23,11,Monday,1
6571,20,1,5,2025-06-23 15:00:00,2025-06-23 15:30:00,2025-06-23,15,Monday,1
6572,20,1,5,2025-06-23 16:00:00,2025-06-23 16:30:00,2025-06-23,16,Monday,1
6573,23,1,6,2025-06-23 09:00:00,2025-06-23 09:30:00,2025-06-23,9,Monday,1
6574,23,1,6,2025-06-23 10:00:00,2025-06-23 10:30:00,2025-06-23,10,Monday,1
6575,23,1,6,2025-06-23 13:00:00,2025-06-23 13:30:00,2025-06-23,13,Monday,1
6576,23,1,6,2025-06-23 16:00:00,2025-06-23 16:30:00,2025-06-23,16,Monday,1
6577,25,3,6,2025-06-23 14:00:00,2025-06-23 14:30:00,2025-06-23,14,Monday,1
6578,25,3,6,2025-06-23 15:00:00,2025-06-23 15:30:00,2025-06-23,15,Monday,1
6579,25,3,6,2025-06-23 16:00:00,2025-06-23 16:30:00,2025-06-23,16,Monday,1
6580,26,4,6,2025-06-23 08:00:00,2025-06-23 08:30:00,2025-06-23,8,Monday,1
6581,26,4,6,2025-06-23 15:00:00,2025-06-23 15:30:00,2025-06-23,15,Monday,1
6582,26,4,6,2025-06-23 16:00:00,2025-06-23 16:30:00,2025-06-23,16,Monday,1
6583,28,2,7,2025-06-23 08:00:00,2025-06-23 08:45:00,2025-06-23,8,Monday,1
6584,28,2,7,2025-06-23 10:00:00,2025-06-23 10:45:00,2025-06-23,10,Monday,1
6585,28,2,7,2025-06-23 16:00:00,2025-06-23 16:45:00,2025-06-23,16,Monday,0
6586,30,3,7,2025-06-23 09:00:00,2025-06-23 09:45:00,2025-06-23,9,Monday,1
6587,30,3,7,2025-06-23 13:00:00,2025-06-23 13:45:00,2025-06-23,13,Monday,1
6588,30,3,7,2025-06-23 15:00:00,2025-06-23 15:45:00,2025-06-23,15,Monday,1
6589,30,3,7,2025-06-23 16:00:00,2025-06-23 16:45:00,2025-06-23,16,Monday,1
6590,33,3,8,2025-06-23 08:00:00,2025-06-23 08:30:00,2025-06-23,8,Monday,1
6591,33,3,8,2025-06-23 11:00:00,2025-06-23 11:30:00,2025-06-23,11,Monday,1
6592,33,3,8,2025-06-23 14:00:00,2025-06-23 14:30:00,2025-06-23,14,Monday,1
6593,1,1,1,2025-06-24 08:00:00,2025-06-24 08:45:00,2025-06-24,8,Tuesday,1
6594,1,1,1,2025-06-24 13:00:00,2025-06-24 13:45:00,2025-06-24,13,Tuesday,1
6595,1,1,1,2025-06-24 15:00:00,2025-06-24 15:45:00,2025-06-24,15,Tuesday,1
6596,1,1,1,2025-06-24 16:00:00,2025-06-24 16:45:00,2025-06-24,16,Tuesday,1
6597,4,3,1,2025-06-24 10:00:00,2025-06-24 10:45:00,2025-06-24,10,Tuesday,1
6598,4,3,1,2025-06-24 11:00:00,2025-06-24 11:45:00,2025-06-24,11,Tuesday,1
6599,4,3,1,2025-06-24 15:00:00,2025-06-24 15:45:00,2025-06-24,15,Tuesday,1
6600,4,3,1,2025-06-24 16:00:00,2025-06-24 16:45:00,2025-06-24,16,Tuesday,1
6601,6,2,2,2025-06-24 08:00:00,2025-06-24 08:45:00,2025-06-24,8,Tuesday,1
6602,6,2,2,2025-06-24 09:00:00,2025-06-24 09:45:00,2025-06-24,9,Tuesday,1
6603,6,2,2,2025-06-24 13:00:00,2025-06-24 13:45:00,2025-06-24,13,Tuesday,1
6604,7,3,2,2025-06-24 08:00:00,2025-06-24 08:45:00,2025-06-24,8,Tuesday,1
6605,7,3,2,2025-06-24 10:00:00,2025-06-24 10:45:00,2025-06-24,10,Tuesday,1
6606,7,3,2,2025-06-24 11:00:00,2025-06-24 11:45:00,2025-06-24,11,Tuesday,1
6607,7,3,2,2025-06-24 14:00:00,2025-06-24 14:45:00,2025-06-24,14,Tuesday,1
6608,9,4,2,2025-06-24 09:00:00,2025-06-24 09:45:00,2025-06-24,9,Tuesday,1
6609,9,4,2,2025-06-24 10:00:00,2025-06-24 10:45:00,2025-06-24,10,Tuesday,1
6610,9,4,2,2025-06-24 16:00:00,2025-06-24 16:45:00,2025-06-24,16,Tuesday,1
6611,11,1,3,2025-06-24 08:00:00,2025-06-24 08:30:00,2025-06-24,8,Tuesday,1
6612,11,1,3,2025-06-24 11:00:00,2025-06-24 11:30:00,2025-06-24,11,Tuesday,1
6613,11,1,3,2025-06-24 16:00:00,2025-06-24 16:30:00,2025-06-24,16,Tuesday,1
6614,14,4,3,2025-06-24 08:00:00,2025-06-24 08:30:00,2025-06-24,8,Tuesday,1
6615,14,4,3,2025-06-24 10:00:00,2025-06-24 10:30:00,2025-06-24,10,Tuesday,1
6616,14,4,3,2025-06-24 14:00:00,2025-06-24 14:30:00,2025-06-24,14,Tuesday,1
6617,14,4,3,2025-06-24 15:00:00,2025-06-24 15:30:00,2025-06-24,15,Tuesday,1
6618,16,2,4,2025-06-24 10:00:00,2025-06-24 10:45:00,2025-06-24,10,Tuesday,1
6619,16,2,4,2025-06-24 11:00:00,2025-06-24 11:45:00,2025-06-24,11,Tuesday,1
6620,16,2,4,2025-06-24 14:00:00,2025-06-24 14:45:00,2025-06-24,14,Tuesday,1
6621,19,4,4,2025-06-24 08:00:00,2025-06-24 08:45:00,2025-06-24,8,Tuesday,1
6622,19,4,4,2025-06-24 09:00:00,2025-06-24 09:45:00,2025-06-24,9,Tuesday,1
6623,19,4,4,2025-06-24 13:00:00,2025-06-24 13:45:00,2025-06-24,13,Tuesday,1
6624,19,4,4,2025-06-24 15:00:00,2025-06-24 15:45:00,2025-06-24,15,Tuesday,1
6625,21,2,5,2025-06-24 13:00:00,2025-06-24 13:30:00,2025-06-24,13,Tuesday,1
6626,21,2,5,2025-06-24 15:00:00,2025-06-24 15:30:00,2025-06-24,15,Tuesday,1
6627,21,2,5,2025-06-24 16:00:00,2025-06-24 16:30:00,2025-06-24,16,Tuesday,1
6628,22,4,5,2025-06-24 08:00:00,2025-06-24 08:30:00,2025-06-24,8,Tuesday,1
6629,22,4,5,2025-06-24 10:00:00,2025-06-24 10:30:00,2025-06-24,10,Tuesday,1
6630,22,4,5,2025-06-24 11:00:00,2025-06-24 11:30:00,2025-06-24,11,Tuesday,1
6631,22,4,5,2025-06-24 15:00:00,2025-06-24 15:30:00,2025-06-24,15,Tuesday,1
6632,24,2,6,2025-06-24 10:00:00,2025-06-24 10:30:00,2025-06-24,10,Tuesday,1
6633,24,2,6,2025-06-24 11:00:00,2025-06-24 11:30:00,2025-06-24,11,Tuesday,1
6634,24,2,6,2025-06-24 14:00:00,2025-06-24 14:30:00,2025-06-24,14,Tuesday,1
6635,26,4,6,2025-06-24 10:00:00,2025-06-24 10:30:00,2025-06-24,10,Tuesday,1
6636,26,4,6,2025-06-24 11:00:00,2025-06-24 11:30:00,2025-06-24,11,Tuesday,1
6637,26,4,6,2025-06-24 15:00:00,2025-06-24 15:30:00,2025-06-24,15,Tuesday,1
6638,29,3,7,2025-06-24 11:00:00,2025-06-24 11:45:00,2025-06-24,11,Tuesday,1
6639,29,3,7,2025-06-24 13:00:00,2025-06-24 13:45:00,2025-06-24,13,Tuesday,1
6640,29,3,7,2025-06-24 15:00:00,2025-06-24 15:45:00,2025-06-24,15,Tuesday,1
6641,31,1,8,2025-06-24 08:00:00,2025-06-24 08:30:00,2025-06-24,8,Tuesday,1
6642,31,1,8,2025-06-24 10:00:00,2025-06-24 10:30:00,2025-06-24,10,Tuesday,1
6643,31,1,8,2025-06-24 15:00:00,2025-06-24 15:30:00,2025-06-24,15,Tuesday,1
6644,2,2,1,2025-06-25 09:00:00,2025-06-25 09:45:00,2025-06-25,9,Wednesday,1
6645,2,2,1,2025-06-25 10:00:00,2025-06-25 10:45:00,2025-06-25,10,Wednesday,1
6646,2,2,1,2025-06-25 13:00:00,2025-06-25 13:45:00,2025-06-25,13,Wednesday,1
6647,2,2,1,2025-06-25 15:00:00,2025-06-25 15:45:00,2025-06-25,15,Wednesday,1
6648,3,3,1,2025-06-25 09:00:00,2025-06-25 09:45:00,2025-06-25,9,Wednesday,1
6649,3,3,1,2025-06-25 11:00:00,2025-06-25 11:45:00,2025-06-25,11,Wednesday,1
6650,3,3,1,2025-06-25 15:00:00,2025-06-25 15:45:00,2025-06-25,15,Wednesday,1
6651,5,1,2,2025-06-25 08:00:00,2025-06-25 08:45:00,2025-06-25,8,Wednesday,1
6652,5,1,2,2025-06-25 10:00:00,2025-06-25 10:45:00,2025-06-25,10,Wednesday,1
6653,5,1,2,2025-06-25 14:00:00,2025-06-25 14:45:00,2025-06-25,14,Wednesday,1
6654,5,1,2,2025-06-25 15:00:00,2025-06-25 15:45:00,2025-06-25,15,Wednesday,1
6655,10,1,3,2025-06-25 09:00:00,2025-06-25 09:30:00,2025-06-25,9,Wednesday,1
6656,10,1,3,2025-06-25 10:00:00,2025-06-25 10:30:00,2025-06-25,10,Wednesday,1
6657,10,1,3,2025-06-25 13:00:00,2025-06-25 13:30:00,2025-06-25,13,Wednesday,1
6658,10,1,3,2025-06-25 14:00:00,2025-06-25 14:30:00,2025-06-25,14,Wednesday,1
6659,12,2,3,2025-06-25 09:00:00,2025-06-25 09:30:00,2025-06-25,9,Wednesday,1
6660,12,2,3,2025-06-25 10:00:00,2025-06-25 10:30:00,2025-06-25,10,Wednesday,1
6661,12,2,3,2025-06-25 11:00:00,2025-06-25 11:30:00,2025-06-25,11,Wednesday,1
6662,12,2,3,2025-06-25 16:00:00,2025-06-25 16:30:00,2025-06-25,16,Wednesday,1
6663,13,3,3,2025-06-25 10:00:00,2025-06-25 10:30:00,2025-06-25,10,Wednesday,1
6664,13,3,3,2025-06-25 11:00:00,2025-06-25 11:30:00,2025-06-25,11,Wednesday,1
6665,13,3,3,2025-06-25 15:00:00,2025-06-25 15:30:00,2025-06-25,15,Wednesday,1
6666,15,1,4,2025-06-25 10:00:00,2025-06-25 10:45:00,2025-06-25,10,Wednesday,1
6667,15,1,4,2025-06-25 11:00:00,2025-06-25 11:45:00,2025-06-25,11,Wednesday,1
6668,15,1,4,2025-06-25 15:00:00,2025-06-25 15:45:00,2025-06-25,15,Wednesday,1
6669,17,2,4,2025-06-25 10:00:00,2025-06-25 10:45:00,2025-06-25,10,Wednesday,1
6670,17,2,4,2025-06-25 15:00:00,2025-06-25 15:45:00,2025-06-25,15,Wednesday,1
6671,17,2,4,2025-06-25 16:00:00,2025-06-25 16:45:00,2025-06-25,16,Wednesday,1
6672,20,1,5,2025-06-25 09:00:00,2025-06-25 09:30:00,2025-06-25,9,Wednesday,1
6673,20,1,5,2025-06-25 11:00:00,2025-06-25 11:30:00,2025-06-25,11,Wednesday,1
6674,20,1,5,2025-06-25 14:00:00,2025-06-25 14:30:00,2025-06-25,14,Wednesday,1
6675,22,4,5,2025-06-25 10:00:00,2025-06-25 10:30:00,2025-06-25,10,Wednesday,1
6676,22,4,5,2025-06-25 11:00:00,2025-06-25 11:30:00,2025-06-25,11,Wednesday,1
6677,22,4,5,2025-06-25 13:00:00,2025-06-25 13:30:00,2025-06-25,13,Wednesday,1
6678,22,4,5,2025-06-25 15:00:00,2025-06-25 15:30:00,2025-06-25,15,Wednesday,1
6679,25,3,6,2025-06-25 08:00:00,2025-06-25 08:30:00,2025-06-25,8,Wednesday,1
6680,25,3,6,2025-06-25 11:00:00,2025-06-25 11:30:00,2025-06-25,11,Wednesday,1
6681,25,3,6,2025-06-25 15:00:00,2025-06-25 15:30:00,2025-06-25,15,Wednesday,1
6682,25,3,6,2025-06-25 16:00:00,2025-06-25 16:30:00,2025-06-25,16,Wednesday,1
6683,27,4,6,2025-06-25 09:00:00,2025-06-25 09:30:00,2025-06-25,9,Wednesday,1
6684,27,4,6,2025-06-25 15:00:00,2025-06-25 15:30:00,2025-06-25,15,Wednesday,1
6685,27,4,6,2025-06-25 16:00:00,2025-06-25 16:30:00,2025-06-25,16,Wednesday,1
6686,28,2,7,2025-06-25 10:00:00,2025-06-25 10:45:00,2025-06-25,10,Wednesday,1
6687,28,2,7,2025-06-25 14:00:00,2025-06-25 14:45:00,2025-06-25,14,Wednesday,1
6688,28,2,7,2025-06-25 16:00:00,2025-06-25 16:45:00,2025-06-25,16,Wednesday,1
6689,30,3,7,2025-06-25 10:00:00,2025-06-25 10:45:00,2025-06-25,10,Wednesday,1
6690,30,3,7,2025-06-25 13:00:00,2025-06-25 13:45:00,2025-06-25,13,Wednesday,1
6691,30,3,7,2025-06-25 15:00:00,2025-06-25 15:45:00,2025-06-25,15,Wednesday,1
6692,30,3,7,2025-06-25 16:00:00,2025-06-25 16:45:00,2025-06-25,16,Wednesday,1
6693,32,2,8,2025-06-25 10:00:00,2025-06-25 10:30:00,2025-06-25,10,Wednesday,1
6694,32,2,8,2025-06-25 13:00:00,2025-06-25 13:30:00,2025-06-25,13,Wednesday,1
6695,32,2,8,2025-06-25 14:00:00,2025-06-25 14:30:00,2025-06-25,14,Wednesday,1
6696,33,3,8,2025-06-25 08:00:00,2025-06-25 08:30:00,2025-06-25,8,Wednesday,1
6697,33,3,8,2025-06-25 10:00:00,2025-06-25 10:30:00,2025-06-25,10,Wednesday,1
6698,33,3,8,2025-06-25 15:00:00,2025-06-25 15:30:00,2025-06-25,15,Wednesday,1
6699,33,3,8,2025-06-25 16:00:00,2025-06-25 16:30:00,2025-06-25,16,Wednesday,1
6700,3,3,1,2025-06-26 11:00:00,2025-06-26 11:45:00,2025-06-26,11,Thursday,1
6701,3,3,1,2025-06-26 13:00:00,2025-06-26 13:45:00,2025-06-26,13,Thursday,1
6702,3,3,1,2025-06-26 15:00:00,2025-06-26 15:45:00,2025-06-26,15,Thursday,1
6703,6,2,2,2025-06-26 08:00:00,2025-06-26 08:45:00,2025-06-26,8,Thursday,1
6704,6,2,2,2025-06-26 09:00:00,2025-06-26 09:45:00,2025-06-26,9,Thursday,1
6705,6,2,2,2025-06-26 15:00:00,2025-06-26 15:45:00,2025-06-26,15,Thursday,1
6706,6,2,2,2025-06-26 16:00:00,2025-06-26 16:45:00,2025-06-26,16,Thursday,1
6707,8,3,2,2025-06-26 08:00:00,2025-06-26 08:45:00,2025-06-26,8,Thursday,1
6708,8,3,2,2025-06-26 10:00:00,2025-06-26 10:45:00,2025-06-26,10,Thursday,1
6709,8,3,2,2025-06-26 15:00:00,2025-06-26 15:45:00,2025-06-26,15,Thursday,1
6710,8,3,2,2025-06-26 16:00:00,2025-06-26 16:45:00,2025-06-26,16,Thursday,1
6711,11,1,3,2025-06-26 09:00:00,2025-06-26 09:30:00,2025-06-26,9,Thursday,1
6712,11,1,3,2025-06-26 10:00:00,2025-06-26 10:30:00,2025-06-26,10,Thursday,1
6713,11,1,3,2025-06-26 11:00:00,2025-06-26 11:30:00,2025-06-26,11,Thursday,1
6714,11,1,3,2025-06-26 15:00:00,2025-06-26 15:30:00,2025-06-26,15,Thursday,1
6715,13,3,3,2025-06-26 09:00:00,2025-06-26 09:30:00,2025-06-26,9,Thursday,1
6716,13,3,3,2025-06-26 11:00:00,2025-06-26 11:30:00,2025-06-26,11,Thursday,1
6717,13,3,3,2025-06-26 15:00:00,2025-06-26 15:30:00,2025-06-26,15,Thursday,1
6718,14,4,3,2025-06-26 08:00:00,2025-06-26 08:30:00,2025-06-26,8,Thursday,1
6719,14,4,3,2025-06-26 09:00:00,2025-06-26 09:30:00,2025-06-26,9,Thursday,1
6720,14,4,3,2025-06-26 10:00:00,2025-06-26 10:30:00,2025-06-26,10,Thursday,1
6721,14,4,3,2025-06-26 11:00:00,2025-06-26 11:30:00,2025-06-26,11,Thursday,1
6722,16,2,4,2025-06-26 09:00:00,2025-06-26 09:45:00,2025-06-26,9,Thursday,1
6723,16,2,4,2025-06-26 10:00:00,2025-06-26 10:45:00,2025-06-26,10,Thursday,1
6724,16,2,4,2025-06-26 14:00:00,2025-06-26 14:45:00,2025-06-26,14,Thursday,1
6725,16,2,4,2025-06-26 16:00:00,2025-06-26 16:45:00,2025-06-26,16,Thursday,1
6726,18,3,4,2025-06-26 08:00:00,2025-06-26 08:45:00,2025-06-26,8,Thursday,1
